stock_no,product_size,profit,product_type,weight,product_name
4329,5.42,852.78,food,13.38,yoghurt
6594,5.42,522.66,furniture,9.7,cot
6595,5.42,307.59,food,4.59,yoghurt
9277,5.42,393.81,clothing,9.5,underwear
836,5.43,502.58,clothing,7.88,tie
1959,5.43,617.74,furniture,16.42,dining table
3292,5.43,226.95,food,9.44,beef
5413,5.43,674.52,food,11.62,rice
6689,5.43,390.22,food,17.74,roll
7256,5.43,68.72,furniture,1.46,sofa
8392,5.43,427.56,food,3.92,whey
9129,5.43,281.44,food,8.69,quinoa
1279,5.44,731.57,food,16.02,quinoa
1823,5.44,877.54,clothing,8.78,underwear
9267,5.44,737.94,clothing,12.9,shirt
9939,5.44,66.45,food,9.5,noodles
1273,5.45,168.01,food,4.61,sauce
3058,5.45,909.69,furniture,4.51,chair
3084,5.45,821.32,food,14.74,ice cream
3861,5.45,87.81,clothing,18.82,tie
4455,5.45,987.38,clothing,19.19,trousers
4693,5.45,873.03,clothing,5.16,t-shirt
5755,5.45,224.89,furniture,4.16,bed
8283,5.45,500.86,clothing,1.52,skirt
8682,5.45,508.62,clothing,6.01,shirt
8716,5.45,370.03,food,15.52,whey
1076,5.46,736.7,food,5.35,yoghurt
2172,5.46,723.79,clothing,14.63,jeans
2552,5.46,356.02,furniture,7.8,bed
2580,5.46,467.51,food,10.93,yoghurt
3494,5.46,945.32,clothing,9.53,dress
5139,5.46,271.62,furniture,2.91,dining table
5718,5.46,490.76,furniture,5.39,shelves
5973,5.46,936.05,furniture,15.53,desk
7059,5.46,290.2,food,19.31,sauce
7177,5.46,400.1,food,16.25,ice cream
497,5.47,793.43,food,6.29,wrap
2069,5.47,782.38,clothing,0.78,tie
2151,5.47,226.4,clothing,7.06,shirt
3931,5.47,21.07,clothing,8.35,socks
3997,5.47,484.64,clothing,11.41,dress
4052,5.47,962.53,clothing,4.31,socks
6304,5.47,826.49,furniture,0.5,chair
7481,5.47,663.43,furniture,3.74,cot
8588,5.47,287.9,furniture,19.57,shelves
9989,5.47,879.78,furniture,11.8,shelves
353,5.48,188.16,food,12.11,bread
2119,5.48,947.02,food,11.2,bread
2948,5.48,664.02,clothing,19.98,trousers
4427,5.48,454.61,clothing,17.9,polo
4681,5.48,245.28,food,18.17,whey
6172,5.48,52.72,furniture,8.05,cot
6657,5.48,334.38,clothing,7.35,socks
7191,5.48,29.44,clothing,2.86,trousers
1358,5.49,273.71,furniture,5.87,press
2043,5.49,405.25,food,16.97,yoghurt
2327,5.49,538.91,clothing,11.23,trousers
2601,5.49,15.53,furniture,19.89,chair
2909,5.49,341.12,food,15.55,wrap
4157,5.49,183.95,clothing,12.05,tie
6726,5.49,848.73,clothing,11.21,skirt
6867,5.49,417.94,food,2.31,ice cream
8880,5.49,501.33,food,9.66,yoghurt
386,5.5,829.81,food,16.37,noodles
546,5.5,34.84,furniture,17.86,sofa
639,5.5,4.89,food,0.09,wrap
1281,5.5,643.73,food,8.75,ice cream
3760,5.5,306.44,clothing,10.46,jeans
4735,5.5,310.31,food,3.03,quinoa
6468,5.5,157.31,clothing,5.61,trousers
6938,5.5,296.72,food,0.16,rice
2196,5.51,770.43,furniture,6.58,sofa
5547,5.51,678.31,food,15.14,wrap
6134,5.51,592.67,clothing,5.71,underwear
7678,5.51,675.98,furniture,8.23,dining table
8440,5.51,403.95,food,0.41,whey
1822,5.52,546.14,furniture,2.58,cot
3802,5.52,783.75,clothing,19.59,dress
3889,5.52,503.74,food,4.57,yoghurt
3962,5.52,404.46,furniture,19.72,sofa
4005,5.52,215.37,clothing,4.34,jeans
4135,5.52,337.11,clothing,16.55,polo
7208,5.52,713.64,food,10.82,roll
8382,5.52,445.1,clothing,9.78,tie
8552,5.52,152.61,food,6.15,roll
247,5.53,769.48,food,4.48,chicken
1404,5.53,938.46,furniture,5.86,dining table
2105,5.53,787.99,food,3.4,whey
3650,5.53,499.15,furniture,6.68,shelves
3811,5.53,306.74,clothing,8.93,polo
6037,5.53,932.61,furniture,18.46,press
6982,5.53,160.13,furniture,11.85,bed
210,5.54,992.57,furniture,1.57,desk
510,5.54,152.17,furniture,9.08,dining table
1271,5.54,354.04,furniture,14.51,dining table
2063,5.54,898.89,food,1.56,bread
2608,5.54,340.87,clothing,12.11,dress
4469,5.54,239.26,food,9.78,sauce
5020,5.54,731.67,food,19.13,roll
5032,5.54,803.44,food,0.23,beef
7335,5.54,620.63,clothing,11.92,trousers
8194,5.54,73.68,clothing,3.32,dress
9341,5.54,542.49,clothing,6.91,jeans
1557,5.55,473.64,food,7.32,roll
1936,5.55,608.9,food,5.95,bread
2352,5.55,488.66,food,19.89,ice cream
2488,5.55,282.57,clothing,2.86,jeans
2805,5.55,435.08,food,11.98,chicken
5769,5.55,795.57,furniture,10.98,bed
6478,5.55,580.06,food,11.01,noodles
7535,5.55,951.15,food,0.29,beef
7873,5.55,904.86,food,8.75,quinoa
8180,5.55,407.13,furniture,13.29,press
8332,5.55,430.73,food,14.33,whey
8794,5.55,495.17,furniture,8.67,chair
288,5.56,869.37,furniture,10.59,desk
1624,5.56,889.02,furniture,3.23,cot
3924,5.56,524.61,food,3.04,wrap
4196,5.56,601.69,furniture,0.45,dining table
6002,5.56,560.33,clothing,17.38,t-shirt
7090,5.56,795.14,furniture,9.75,cot
7104,5.56,402.14,food,1.0,quinoa
8256,5.56,804.49,furniture,7.11,press
8633,5.56,858.62,furniture,10.49,chair
8758,5.56,459.0,food,12.07,quinoa
9422,5.56,146.96,clothing,0.91,trousers
1687,5.57,579.68,food,9.95,rice
2397,5.57,221.59,clothing,5.95,skirt
3080,5.57,975.66,food,4.2,bread
3538,5.57,101.06,food,4.74,noodles
5055,5.57,332.85,food,17.2,bread
5143,5.57,390.19,clothing,9.42,socks
5685,5.57,322.35,furniture,15.01,cot
7139,5.57,210.83,food,11.66,yoghurt
7424,5.57,869.87,food,18.96,ice cream
7880,5.57,971.76,furniture,11.11,press
8690,5.57,542.06,clothing,9.95,jeans
348,5.58,550.5,clothing,16.24,shirt
1541,5.58,91.61,furniture,3.58,dining table
4978,5.58,882.07,furniture,2.43,press
6505,5.58,127.07,food,6.24,sauce
9271,5.58,422.95,clothing,6.68,t-shirt
9594,5.58,4.2,clothing,1.28,skirt
9696,5.58,646.14,clothing,2.9,dress
159,5.59,253.84,furniture,10.87,chair
2549,5.59,544.73,furniture,10.56,chair
3513,5.59,987.82,furniture,14.43,bed
4065,5.59,48.12,furniture,2.45,bed
5301,5.59,692.51,furniture,15.01,cot
6275,5.59,783.76,clothing,2.77,t-shirt
7439,5.59,294.06,food,0.15,bread
7591,5.59,63.5,food,1.1,sauce
8539,5.59,479.1,furniture,6.37,press
8896,5.59,337.04,furniture,3.92,bed
1027,5.6,503.92,food,12.54,roll
1815,5.6,434.18,furniture,5.52,shelves
3236,5.6,71.93,food,9.64,beef
3240,5.6,84.37,food,16.89,roll
3535,5.6,782.77,food,7.49,whey
3903,5.6,508.06,clothing,4.24,trousers
4995,5.6,359.9,furniture,7.6,bed
5453,5.6,607.21,food,0.45,wrap
7230,5.6,189.11,food,5.95,whey
7669,5.6,255.38,food,9.5,beef
8192,5.6,348.51,furniture,8.35,bed
9165,5.6,343.57,clothing,7.6,trousers
209,5.61,681.99,food,8.27,whey
334,5.61,894.98,food,14.16,bread
609,5.61,387.69,clothing,10.29,polo
1235,5.61,39.06,food,14.66,quinoa
3383,5.61,691.9,clothing,14.64,shirt
4552,5.61,172.79,clothing,15.09,trousers
5421,5.61,728.03,food,1.64,rice
6589,5.61,508.96,clothing,7.35,tie
7648,5.61,145.94,furniture,15.12,press
7973,5.61,671.42,clothing,8.44,jeans
9056,5.61,873.67,food,2.19,noodles
9802,5.61,242.12,furniture,4.07,shelves
2846,5.62,717.51,furniture,9.25,shelves
2982,5.62,148.58,clothing,17.55,shirt
5482,5.62,838.7,furniture,17.11,desk
6267,5.62,563.66,clothing,19.28,shirt
9407,5.62,764.54,food,4.62,ice cream
142,5.63,716.71,clothing,7.51,shirt
612,5.63,284.43,clothing,1.84,dress
690,5.63,66.49,clothing,10.15,trousers
2329,5.63,248.22,clothing,18.28,trousers
2410,5.63,105.69,food,9.75,quinoa
2799,5.63,702.22,furniture,11.06,dining table
2823,5.63,678.75,clothing,0.58,skirt
2985,5.63,263.76,furniture,1.07,desk
3399,5.63,854.5,food,1.02,quinoa
4104,5.63,67.78,furniture,6.91,cot
4793,5.63,900.03,clothing,14.28,underwear
4853,5.63,184.42,food,7.0,sauce
5674,5.63,616.45,furniture,3.38,sofa
6563,5.63,699.04,clothing,2.28,skirt
7285,5.63,297.7,food,4.89,whey
7505,5.63,398.82,furniture,5.29,dining table
9487,5.63,81.32,clothing,5.57,skirt
9710,5.63,812.91,furniture,14.44,cot
1827,5.64,903.15,clothing,10.77,shirt
5305,5.64,121.6,clothing,18.16,polo
7282,5.64,586.89,food,5.81,wrap
7993,5.64,882.71,clothing,6.5,dress
17,5.65,674.43,furniture,1.35,sofa
1345,5.65,195.31,furniture,0.53,dining table
1460,5.65,341.07,furniture,17.55,cot
5302,5.65,980.41,food,14.36,yoghurt
5401,5.65,212.9,clothing,1.79,socks
5902,5.65,926.71,food,18.83,whey
7036,5.65,595.59,clothing,10.53,polo
7714,5.65,38.55,furniture,6.06,dining table
8785,5.65,778.91,food,4.22,yoghurt
9180,5.65,25.79,food,12.7,noodles
174,5.66,557.13,food,3.36,roll
448,5.66,972.15,food,7.59,quinoa
3524,5.66,680.48,food,13.95,wrap
3715,5.66,170.89,furniture,10.24,shelves
3793,5.66,245.89,furniture,18.32,desk
3879,5.66,937.06,furniture,16.8,bed
4139,5.66,885.38,clothing,9.34,t-shirt
4415,5.66,583.66,food,16.34,bread
5078,5.66,205.31,furniture,8.59,dining table
5191,5.66,421.62,furniture,8.98,sofa
6821,5.66,396.33,clothing,2.73,skirt
6912,5.66,115.35,clothing,3.31,trousers
7647,5.66,60.82,clothing,17.39,underwear
9348,5.66,781.26,furniture,8.3,chair
706,5.67,666.97,food,5.9,rice
803,5.67,656.56,furniture,3.04,shelves
844,5.67,518.25,clothing,14.3,trousers
889,5.67,657.39,food,8.06,whey
1192,5.67,878.65,furniture,17.46,shelves
2433,5.67,88.12,clothing,4.68,dress
2650,5.67,768.76,clothing,3.87,trousers
3291,5.67,880.6,furniture,6.71,shelves
6223,5.67,743.26,furniture,4.98,cot
8187,5.67,875.62,furniture,7.22,sofa
8934,5.67,585.03,furniture,13.82,chair
9209,5.67,213.99,furniture,18.02,press
92,5.68,32.56,furniture,19.33,desk
1013,5.68,598.76,clothing,6.55,dress
2517,5.68,708.03,food,9.85,sauce
3589,5.68,677.4,furniture,13.92,bed
3907,5.68,264.81,furniture,13.57,shelves
5082,5.68,506.9,clothing,17.85,trousers
5156,5.68,290.73,clothing,9.45,skirt
5834,5.68,306.92,furniture,1.8,cot
6580,5.68,102.15,clothing,9.56,t-shirt
7380,5.68,256.42,food,14.14,noodles
8946,5.68,393.36,furniture,1.98,dining table
9624,5.68,479.02,clothing,14.34,trousers
52,5.69,111.39,food,8.92,yoghurt
1265,5.69,26.14,food,7.47,noodles
3581,5.69,93.61,food,16.23,ice cream
4459,5.69,344.88,food,3.31,bread
5638,5.69,468.99,furniture,0.52,desk
8343,5.69,159.82,clothing,1.75,tie
9423,5.69,364.11,clothing,7.75,polo
1382,5.7,553.07,clothing,9.03,t-shirt
2494,5.7,899.93,furniture,6.7,cot
2509,5.7,977.15,clothing,17.21,jeans
5715,5.7,885.41,furniture,5.77,desk
5739,5.7,490.91,clothing,15.19,skirt
6665,5.7,768.36,clothing,13.8,t-shirt
8251,5.7,89.03,furniture,5.14,cot
8557,5.7,906.59,furniture,4.98,cot
9759,5.7,974.31,food,17.46,whey
1244,5.71,436.89,food,4.19,roll
3505,5.71,826.38,furniture,4.56,cot
3547,5.71,92.25,food,0.54,chicken
6762,5.71,105.85,furniture,1.54,shelves
7447,5.71,500.3,clothing,17.22,trousers
8393,5.71,705.59,clothing,17.86,skirt
8500,5.71,38.56,clothing,4.57,t-shirt
8585,5.71,515.27,furniture,7.21,chair
9330,5.71,857.0,food,11.54,quinoa
9915,5.71,402.6,food,17.3,sauce
1896,5.72,922.63,clothing,14.53,trousers
2530,5.72,987.92,food,13.75,bread
5519,5.72,176.57,furniture,9.81,bed
5881,5.72,774.44,food,18.93,chicken
7100,5.72,122.75,furniture,19.1,chair
8301,5.72,141.93,food,3.73,roll
8626,5.72,91.16,food,14.59,ice cream
9760,5.72,623.53,furniture,10.21,shelves
290,5.73,903.31,furniture,18.19,cot
635,5.73,521.62,clothing,15.15,polo
968,5.73,442.8,food,11.34,noodles
1290,5.73,477.35,clothing,16.69,tie
1690,5.73,438.31,furniture,15.88,cot
1704,5.73,96.49,clothing,4.75,shirt
3016,5.73,108.16,furniture,2.29,press
3070,5.73,478.23,food,6.38,roll
3146,5.73,375.21,clothing,1.41,socks
3561,5.73,552.76,furniture,1.89,bed
4136,5.73,178.42,clothing,3.38,socks
5689,5.73,51.8,furniture,6.79,bed
8726,5.73,646.27,clothing,4.75,dress
9360,5.73,298.92,food,11.73,whey
9567,5.73,622.08,furniture,18.62,shelves
592,5.74,679.02,furniture,19.36,cot
2763,5.74,482.53,furniture,16.03,dining table
3224,5.74,604.84,clothing,3.68,dress
3829,5.74,402.73,furniture,16.69,chair
6121,5.74,241.71,furniture,0.73,chair
6496,5.74,955.73,furniture,16.51,desk
9534,5.74,794.62,furniture,2.4,press
9934,5.74,174.9,clothing,6.08,jeans
570,5.75,769.04,clothing,16.43,trousers
1267,5.75,658.65,food,3.34,wrap
1730,5.75,588.02,clothing,13.36,underwear
2701,5.75,386.68,furniture,17.22,dining table
4377,5.75,592.89,clothing,6.55,tie
4436,5.75,484.44,clothing,4.07,t-shirt
5629,5.75,302.55,furniture,2.68,cot
5743,5.75,297.84,food,13.91,ice cream
5976,5.75,908.68,furniture,9.7,dining table
6043,5.75,593.77,clothing,6.33,jeans
6169,5.75,690.46,furniture,16.66,chair
6408,5.75,41.94,food,5.27,roll
9377,5.75,959.51,clothing,16.82,underwear
9569,5.75,216.23,clothing,2.18,tie
9980,5.75,315.48,furniture,1.02,chair
81,5.76,962.43,food,18.01,rice
685,5.76,262.79,clothing,18.81,t-shirt
805,5.76,785.37,food,6.61,whey
5387,5.76,992.23,furniture,8.32,press
5961,5.76,953.3,clothing,1.15,tie
7109,5.76,234.22,furniture,4.14,sofa
7359,5.76,126.32,food,10.58,beef
8258,5.76,960.19,furniture,17.97,press
8576,5.76,721.83,food,1.54,roll
2405,5.77,993.67,furniture,1.79,desk
3733,5.77,709.39,furniture,0.25,chair
4081,5.77,213.92,food,13.66,beef
5118,5.77,135.08,clothing,7.33,t-shirt
5262,5.77,837.08,clothing,3.14,dress
5677,5.77,878.45,clothing,7.89,trousers
5760,5.77,896.26,food,3.75,sauce
6015,5.77,886.99,food,3.02,yoghurt
6953,5.77,5.02,furniture,17.35,dining table
6992,5.77,367.29,clothing,19.06,t-shirt
7031,5.77,355.3,food,7.7,sauce
7319,5.77,361.19,furniture,14.53,press
9217,5.77,650.06,food,11.03,roll
180,5.78,502.87,clothing,2.0,skirt
2293,5.78,325.76,clothing,17.71,tie
2633,5.78,837.54,clothing,15.49,t-shirt
4498,5.78,321.3,furniture,2.92,bed
5397,5.78,144.41,food,7.76,ice cream
7293,5.78,710.13,food,19.19,ice cream
8462,5.78,647.02,furniture,18.69,chair
8543,5.78,459.92,clothing,17.93,underwear
9904,5.78,786.66,food,15.11,noodles
57,5.79,203.01,furniture,10.73,bed
1199,5.79,651.92,clothing,8.59,jeans
1339,5.79,791.18,furniture,1.51,bed
1415,5.79,395.68,food,17.57,chicken
1551,5.79,237.06,food,12.16,yoghurt
2095,5.79,654.17,food,1.49,rice
4638,5.79,238.29,furniture,9.27,dining table
7278,5.79,29.57,clothing,19.22,skirt
7441,5.79,462.51,food,0.82,noodles
8941,5.79,939.35,furniture,0.26,sofa
9221,5.79,823.61,food,4.34,noodles
2642,5.8,129.35,furniture,10.21,cot
3062,5.8,563.39,food,19.52,chicken
4795,5.8,81.2,furniture,16.35,desk
5286,5.8,938.96,clothing,18.63,skirt
5903,5.8,90.71,food,17.47,yoghurt
6421,5.8,956.14,clothing,17.35,tie
6522,5.8,272.95,food,2.68,quinoa
7902,5.8,851.14,clothing,2.34,jeans
9159,5.8,775.45,food,11.24,chicken
2870,5.81,81.63,food,15.31,chicken
4687,5.81,978.3,clothing,10.41,polo
5355,5.81,172.24,furniture,11.11,desk
5389,5.81,930.21,food,8.3,rice
5831,5.81,112.78,furniture,8.58,press
6268,5.81,48.22,food,9.59,rice
6284,5.81,582.08,clothing,2.89,underwear
7286,5.81,304.05,clothing,13.26,jeans
7762,5.81,889.87,furniture,17.05,sofa
8444,5.81,250.18,food,11.17,rice
8719,5.81,473.26,furniture,8.76,desk
9448,5.81,709.52,clothing,18.29,underwear
9613,5.81,227.58,food,17.81,roll
9628,5.81,866.21,clothing,13.54,t-shirt
735,5.82,85.05,furniture,8.39,cot
1839,5.82,306.32,furniture,0.19,press
2540,5.82,726.97,food,11.15,rice
2780,5.82,754.75,food,7.67,wrap
3194,5.82,24.85,food,9.46,rice
3848,5.82,832.46,furniture,16.75,bed
4670,5.82,837.27,furniture,7.66,press
4984,5.82,649.16,furniture,11.56,press
6142,5.82,911.4,furniture,7.83,sofa
6535,5.82,195.3,food,10.21,wrap
7624,5.82,338.51,food,1.32,sauce
8261,5.82,402.04,food,14.02,wrap
9786,5.82,182.69,clothing,9.52,polo
851,5.83,46.8,food,11.0,chicken
1208,5.83,206.16,food,2.56,bread
1632,5.83,19.74,food,13.71,quinoa
4754,5.83,607.58,clothing,12.71,socks
4946,5.83,541.42,food,15.41,quinoa
5176,5.83,877.74,food,18.96,roll
5195,5.83,23.14,furniture,3.05,bed
6816,5.83,398.04,furniture,15.83,shelves
7083,5.83,693.74,clothing,16.02,jeans
7205,5.83,662.8,clothing,12.61,socks
8155,5.83,685.96,food,4.5,chicken
1384,5.84,958.36,furniture,16.57,chair
3090,5.84,302.6,furniture,10.84,bed
3132,5.84,116.59,clothing,19.41,t-shirt
3474,5.84,523.82,food,14.14,roll
3489,5.84,494.82,furniture,9.19,sofa
4371,5.84,498.67,furniture,8.67,desk
7145,5.84,945.2,furniture,11.05,press
8534,5.84,298.84,food,1.99,ice cream
9845,5.84,385.41,furniture,6.46,press
22,5.85,517.07,food,6.0,whey
428,5.85,458.13,furniture,14.49,dining table
507,5.85,94.75,furniture,10.84,cot
667,5.85,230.3,food,9.6,whey
1066,5.85,822.91,food,4.93,whey
1877,5.85,414.86,furniture,18.38,chair
2220,5.85,642.65,furniture,10.7,bed
2508,5.85,503.08,food,5.86,whey
3112,5.85,44.86,furniture,7.85,desk
3406,5.85,749.58,furniture,4.46,desk
4279,5.85,780.08,furniture,19.37,desk
7178,5.85,780.47,furniture,10.01,cot
7328,5.85,386.74,food,8.91,wrap
7972,5.85,349.33,clothing,14.17,trousers
566,5.86,649.87,furniture,0.93,press
2418,5.86,869.03,clothing,19.58,dress
2422,5.86,599.44,food,17.02,beef
4450,5.86,686.17,furniture,1.29,sofa
4979,5.86,281.71,clothing,9.87,shirt
6087,5.86,715.7,food,9.7,beef
9820,5.86,428.17,clothing,2.65,skirt
9831,5.86,668.08,clothing,3.47,tie
2455,5.87,672.81,food,15.81,yoghurt
3226,5.87,221.21,furniture,2.69,dining table
4057,5.87,208.01,clothing,19.93,t-shirt
4382,5.87,571.79,food,18.41,sauce
4845,5.87,304.0,food,15.85,sauce
6690,5.87,265.07,clothing,3.73,polo
6985,5.87,679.35,furniture,9.9,chair
7016,5.87,137.61,clothing,8.42,tie
7123,5.87,931.91,food,3.77,wrap
7445,5.87,693.56,food,15.9,beef
8012,5.87,538.23,clothing,8.59,tie
8164,5.87,303.14,food,10.98,noodles
8182,5.87,340.34,furniture,0.22,chair
9465,5.87,151.48,food,14.27,sauce
9497,5.87,600.84,clothing,18.7,t-shirt
620,5.88,639.92,food,3.75,noodles
990,5.88,13.44,furniture,15.01,bed
1014,5.88,950.55,food,7.28,whey
2153,5.88,469.99,food,4.1,sauce
2539,5.88,747.15,furniture,0.18,dining table
3521,5.88,12.26,clothing,10.29,skirt
3577,5.88,707.34,furniture,6.24,desk
4061,5.88,292.94,food,7.86,chicken
4288,5.88,337.21,clothing,15.81,trousers
6213,5.88,633.03,clothing,10.34,socks
9272,5.88,763.28,food,18.82,sauce
82,5.89,867.09,furniture,14.4,cot
659,5.89,625.77,furniture,6.87,desk
1515,5.89,309.37,food,11.39,wrap
2307,5.89,364.51,furniture,10.02,bed
3021,5.89,713.59,clothing,9.08,socks
3190,5.89,360.4,clothing,11.78,shirt
3722,5.89,324.89,furniture,4.78,desk
3983,5.89,922.07,food,16.95,ice cream
4542,5.89,922.72,furniture,0.75,bed
5880,5.89,148.43,clothing,7.6,tie
6008,5.89,592.55,furniture,2.06,press
6158,5.89,376.15,furniture,12.5,press
6619,5.89,464.09,furniture,9.41,press
7806,5.89,523.78,furniture,9.67,shelves
8210,5.89,772.95,food,17.54,roll
8556,5.89,462.67,food,7.5,beef
8800,5.89,845.0,furniture,2.83,cot
7,5.9,486.69,food,0.93,sauce
1937,5.9,487.07,food,2.22,whey
4519,5.9,222.45,food,1.9,yoghurt
8179,5.9,6.42,food,10.78,wrap
8324,5.9,884.83,food,3.91,beef
8604,5.9,48.65,food,13.21,bread
8777,5.9,729.59,furniture,9.68,press
1490,5.91,850.42,food,9.81,yoghurt
1682,5.91,322.56,furniture,10.19,sofa
2388,5.91,788.69,clothing,4.77,socks
3330,5.91,284.62,food,5.12,wrap
4105,5.91,215.1,clothing,11.54,dress
5835,5.91,545.53,clothing,6.59,t-shirt
7588,5.91,278.62,furniture,5.22,dining table
8674,5.91,719.6,clothing,14.09,underwear
9991,5.91,202.22,clothing,10.62,jeans
393,5.92,926.23,food,5.93,bread
771,5.92,816.61,food,5.29,sauce
3060,5.92,426.96,food,1.77,yoghurt
4387,5.92,444.19,food,1.73,yoghurt
6617,5.92,238.7,furniture,16.09,dining table
7690,5.92,541.07,clothing,5.69,underwear
8828,5.92,229.59,clothing,15.77,shirt
8866,5.92,605.46,food,0.49,whey
994,5.93,158.9,furniture,13.76,cot
4068,5.93,757.0,clothing,11.59,underwear
4999,5.93,620.51,clothing,0.59,underwear
8603,5.93,334.38,food,10.73,beef
231,5.94,951.44,clothing,5.6,dress
1300,5.94,129.22,clothing,18.25,tie
2543,5.94,438.5,clothing,18.07,t-shirt
3019,5.94,908.47,food,5.76,quinoa
3458,5.94,503.22,food,17.24,quinoa
3737,5.94,61.4,food,17.9,roll
5145,5.94,384.92,food,12.69,sauce
7218,5.94,7.57,clothing,0.03,trousers
7755,5.94,473.04,food,8.28,whey
9413,5.94,865.7,furniture,8.13,shelves
717,5.95,913.74,clothing,3.5,socks
1072,5.95,51.94,clothing,14.15,socks
1729,5.95,610.75,clothing,8.74,jeans
2190,5.95,792.9,furniture,6.58,cot
4562,5.95,915.5,clothing,3.37,t-shirt
5297,5.95,528.73,food,5.3,bread
6807,5.95,533.59,food,7.56,bread
7349,5.95,700.48,furniture,9.54,desk
9942,5.95,904.88,food,1.93,beef
2875,5.96,853.36,clothing,4.91,t-shirt
3493,5.96,555.42,clothing,7.45,tie
4466,5.96,537.62,clothing,2.02,polo
4725,5.96,743.85,food,7.58,bread
5140,5.96,165.07,food,15.64,noodles
6887,5.96,334.17,furniture,4.09,desk
7249,5.96,839.72,furniture,11.19,dining table
8103,5.96,885.0,food,5.18,beef
8911,5.96,672.84,furniture,15.42,bed
9014,5.96,294.79,clothing,0.42,polo
9287,5.96,674.33,clothing,19.31,t-shirt
9614,5.96,47.35,clothing,10.71,underwear
306,5.97,961.68,clothing,8.45,dress
4098,5.97,147.19,furniture,0.17,press
4715,5.97,280.77,clothing,3.37,tie
5246,5.97,496.17,clothing,2.36,socks
7320,5.97,571.82,food,11.84,wrap
9202,5.97,432.8,furniture,18.51,chair
312,5.98,926.84,clothing,9.19,shirt
2115,5.98,417.02,food,19.73,sauce
2259,5.98,892.75,clothing,4.31,polo
4391,5.98,758.64,furniture,14.95,press
4874,5.98,666.0,clothing,9.73,shirt
7888,5.98,357.07,clothing,3.93,jeans
8268,5.98,313.62,furniture,1.75,sofa
681,5.99,873.39,furniture,5.35,bed
847,5.99,640.97,clothing,2.87,polo
1597,5.99,347.31,clothing,12.74,trousers
1926,5.99,966.85,clothing,1.83,t-shirt
2430,5.99,192.96,furniture,9.33,press
3652,5.99,693.31,food,12.29,noodles
4013,5.99,230.59,furniture,9.47,press
4169,5.99,827.2,food,19.76,chicken
5108,5.99,277.4,food,5.53,yoghurt
5708,5.99,207.32,clothing,5.72,dress
9312,5.99,173.63,food,12.63,roll
9515,5.99,516.3,food,2.63,bread
9728,5.99,925.16,food,18.61,bread
813,6.0,646.28,clothing,0.29,tie
1202,6.0,109.09,clothing,12.77,t-shirt
1237,6.0,233.06,clothing,17.74,trousers
1901,6.0,890.76,furniture,15.83,cot
2529,6.0,65.22,furniture,2.4,press
2592,6.0,703.55,food,8.9,noodles
2645,6.0,859.68,food,14.34,yoghurt
5230,6.0,912.53,food,15.31,wrap
6321,6.0,393.14,clothing,12.85,jeans
6559,6.0,535.86,food,8.81,bread
7341,6.0,725.18,food,17.93,rice
7443,6.0,589.82,clothing,15.91,t-shirt
8891,6.0,11.64,food,10.09,quinoa
27,6.01,33.58,food,15.77,ice cream
3189,6.01,48.5,food,11.05,quinoa
6386,6.01,864.01,clothing,13.74,dress
7017,6.01,820.18,clothing,8.33,polo
7684,6.01,574.89,clothing,17.7,polo
7905,6.01,187.95,clothing,13.87,trousers
8073,6.01,513.63,furniture,5.35,cot
8826,6.01,407.68,food,10.12,bread
9176,6.01,485.93,food,5.55,whey
879,6.02,849.98,clothing,7.79,skirt
1662,6.02,23.24,food,7.0,roll
1779,6.02,910.54,furniture,5.7,press
1991,6.02,806.06,clothing,0.54,dress
2059,6.02,478.38,food,7.29,bread
2073,6.02,533.8,food,14.44,whey
